 TITLE = SWE Solver Water Surface Elevation
 VARIABLES = "X", "Y", "Z", "Zsurf","H", "U", "V", "Umag","deltaZ","Sox","Soy"
 ZONE , DATAPACKING = POINT, N=         836,E=        1414 ,ZONETYPE=FETRIANGLE
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   2.01758953728151        2.01758953728151        2.20092266978632     
 -1.168654185683992E-002   2.20095369638707       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
   25.0000000000000       0.000000000000000E+000  0.000000000000000E+000
   1.99826031772567        1.99826031772567        2.09151426406891     
  6.140129647633060E-006   2.09151426407792       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
   25.0000000000000        1.00000000000000       0.000000000000000E+000
   1.99796209663897        1.99796209663897        2.04572302965957     
  6.649468470319601E-004   2.04572313772754       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000   1.00000000000000       0.000000000000000E+000
   1.99933100231157        1.99933100231157        1.93280520007147     
 -1.017172348642489E-002   1.93283196511803       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
  0.201612903225802       0.000000000000000E+000  0.000000000000000E+000
   2.01166460261862        2.01166460261862        2.22025306549082     
 -4.122648424539693E-003   2.22025689303094       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
  0.403225806451604       0.000000000000000E+000  0.000000000000000E+000
   2.00618455370794        2.00618455370794        2.23732977114406     
 -2.200514268193464E-004   2.23732978196559       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
  0.604838709677407       0.000000000000000E+000  0.000000000000000E+000
   2.00481475377148        2.00481475377148        2.24395120847479     
  6.586421366631269E-005   2.24395120944140       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
  0.806451612903209       0.000000000000000E+000  0.000000000000000E+000
   2.00441569501950        2.00441569501950        2.24717627853835     
  1.321390508080536E-003   2.24717666704207       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
   1.00806451612901       0.000000000000000E+000  0.000000000000000E+000
   2.00453985086055        2.00453985086055        2.25077748687306     
  2.006721521872402E-003   2.25077838143738       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
   1.20967741935481       0.000000000000000E+000  0.000000000000000E+000
   2.00488201343770        2.00488201343770        2.24906353750589     
  3.243764240259332E-003   2.24906587670192       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
   1.41129032258062       0.000000000000000E+000  0.000000000000000E+000
   2.00517732075997        2.00517732075997        2.24600627205263     
  3.516300100792615E-003   2.24600902457362       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
   1.61290322580642       0.000000000000000E+000  0.000000000000000E+000
   2.00572765821519        2.00572765821519        2.24351301007605     
  1.554838311659277E-003   2.24351354885650       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
   1.81451612903222       0.000000000000000E+000  0.000000000000000E+000
   2.00691486964505        2.00691486964505        2.24387063596524     
 -3.964534226679941E-004   2.24387067098850       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
   2.01612903225802       0.000000000000000E+000  0.000000000000000E+000
   2.00666866573961        2.00666866573961        2.23758569751756     
  2.881541389749630E-003   2.23758755292746       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
   2.21774193548382       0.000000000000000E+000  0.000000000000000E+000
   2.00695537424115        2.00695537424115        2.22984602101041     
  1.480477455965914E-003   2.22984651248229       0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000
   2.41935483870963       0.000000000000000E+000  0.000000000000000E+000
   2.00664102789520        2.00664102789520        2.22743670077352     
